Symbol,Date,Close
NOW,3/4/2016,58.5
NOW,3/7/2016,58.22
NOW,3/8/2016,60.34
NOW,3/9/2016,60.49
NOW,3/10/2016,60.72
NOW,3/11/2016,63.35
NOW,3/14/2016,62.35
NOW,3/15/2016,61.65
NOW,3/16/2016,62.37
NOW,3/17/2016,60.8
NOW,3/18/2016,60.15
NOW,3/21/2016,61.05
NOW,3/22/2016,62.32
NOW,3/23/2016,62.25
NOW,3/24/2016,61.69
NOW,3/28/2016,60.34
NOW,3/29/2016,61.14
NOW,3/30/2016,61.07
NOW,3/31/2016,61.18
NOW,4/1/2016,62.03
NOW,4/4/2016,64.28
NOW,4/5/2016,63.65
NOW,4/6/2016,63.84
NOW,4/7/2016,64.02
NOW,4/8/2016,64.5
NOW,4/11/2016,63.31
NOW,4/12/2016,61.75
NOW,4/13/2016,63.77
NOW,4/14/2016,63
NOW,4/15/2016,63.28
NOW,4/18/2016,64.47
NOW,4/19/2016,63.67
NOW,4/20/2016,65.11
NOW,4/21/2016,74.27
NOW,4/22/2016,73.11
NOW,4/25/2016,73.41
NOW,4/26/2016,72.66
NOW,4/27/2016,73.15
NOW,4/28/2016,71.37
NOW,4/29/2016,71.48
NOW,5/2/2016,72.02
NOW,5/3/2016,69.84
NOW,5/4/2016,67.61
NOW,5/5/2016,67.79
NOW,5/6/2016,67.28
NOW,5/9/2016,67.43
NOW,5/10/2016,68.53
NOW,5/11/2016,68.64
NOW,5/12/2016,67.47
NOW,5/13/2016,67.44
NOW,5/16/2016,70.3
NOW,5/17/2016,69.5
NOW,5/18/2016,70.03
NOW,5/19/2016,69.75
NOW,5/20/2016,70
NOW,5/23/2016,70.23
NOW,5/24/2016,70.98
NOW,5/25/2016,70.76
NOW,5/26/2016,70.05
NOW,5/27/2016,70.73
NOW,5/31/2016,71.63
NOW,6/1/2016,73.17
NOW,6/2/2016,74.23
NOW,6/3/2016,73.53
NOW,6/6/2016,75.06
NOW,6/7/2016,76.02
NOW,6/8/2016,77.04
NOW,6/9/2016,75.56
NOW,6/10/2016,74.03
NOW,6/13/2016,72.71
NOW,6/14/2016,72.98
NOW,6/15/2016,74.47
NOW,6/16/2016,73.68
NOW,6/17/2016,72.07
NOW,6/20/2016,72.6
NOW,6/21/2016,72.73
NOW,6/22/2016,71.92
NOW,6/23/2016,75.18
NOW,6/24/2016,70.33
NOW,6/27/2016,63.67
NOW,6/28/2016,65.13
NOW,6/29/2016,66.44
NOW,6/30/2016,66.4
NOW,7/1/2016,66.21
NOW,7/5/2016,65.27
NOW,7/6/2016,65.33
NOW,7/7/2016,65.01
NOW,7/8/2016,69.12
NOW,7/11/2016,68.85
NOW,7/12/2016,70.46
NOW,7/13/2016,70.15
NOW,7/14/2016,70.16
NOW,7/15/2016,71.02
NOW,7/18/2016,69.83
NOW,7/19/2016,69.99
NOW,7/20/2016,72.65
NOW,7/21/2016,71.05
NOW,7/22/2016,72.67
NOW,7/25/2016,73.56
NOW,7/26/2016,73.34
NOW,7/27/2016,72.98
NOW,7/28/2016,76.38
NOW,7/29/2016,74.92
NOW,8/1/2016,75.07
NOW,8/2/2016,73.23
NOW,8/3/2016,74.27
NOW,8/4/2016,74.94
NOW,8/5/2016,75.83
NOW,8/8/2016,74.94
NOW,8/9/2016,75
NOW,8/10/2016,74.55
NOW,8/11/2016,76.09
NOW,8/12/2016,75.77
NOW,8/15/2016,76.74
NOW,8/16/2016,74.52
NOW,8/17/2016,73.07
NOW,8/18/2016,73.07
NOW,8/19/2016,73.69
NOW,8/22/2016,71.39
NOW,8/23/2016,72.62
NOW,8/24/2016,72.77
NOW,8/25/2016,73.6
NOW,8/26/2016,73.5
NOW,8/29/2016,73.39
NOW,8/30/2016,73.44
NOW,8/31/2016,72.67
NOW,9/1/2016,74
NOW,9/2/2016,76.24
NOW,9/6/2016,77.72
NOW,9/7/2016,76.56
NOW,9/8/2016,75.4
NOW,9/9/2016,73.58
NOW,9/12/2016,74.53
NOW,9/13/2016,72.42
NOW,9/14/2016,72.56
NOW,9/15/2016,77.71
NOW,9/16/2016,77.29
NOW,9/19/2016,75.99
NOW,9/20/2016,75.28
NOW,9/21/2016,76.88
NOW,9/22/2016,77.92
NOW,9/23/2016,77.45
NOW,9/26/2016,76.75
NOW,9/27/2016,79.04
NOW,9/28/2016,79.77
NOW,9/29/2016,78.48
NOW,9/30/2016,79.15
NOW,10/3/2016,79.57
NOW,10/4/2016,79.28
NOW,10/5/2016,79.43
NOW,10/6/2016,78.38
NOW,10/7/2016,78.52
NOW,10/10/2016,80.03
NOW,10/11/2016,78.8
NOW,10/12/2016,75.27
NOW,10/13/2016,75.39
NOW,10/14/2016,75.62
NOW,10/17/2016,74.64
NOW,10/18/2016,76.16
NOW,10/19/2016,78.92
NOW,10/20/2016,78.85
NOW,10/21/2016,80.06
NOW,10/24/2016,81
NOW,10/25/2016,79.79
NOW,10/26/2016,78.9
NOW,10/27/2016,84.96
NOW,10/28/2016,86.12
NOW,10/31/2016,87.91
NOW,11/1/2016,86.89
NOW,11/2/2016,84.59
NOW,11/3/2016,83.88
NOW,11/4/2016,83.21
NOW,11/7/2016,85.09
NOW,11/8/2016,85.5
NOW,11/9/2016,84.98
NOW,11/10/2016,82.14
NOW,11/11/2016,82.63
NOW,11/14/2016,83.27
NOW,11/15/2016,85.62
NOW,11/16/2016,85.67
NOW,11/17/2016,86.83
NOW,11/18/2016,85.75
NOW,11/21/2016,86.55
NOW,11/22/2016,86.23
NOW,11/23/2016,87.05
NOW,11/25/2016,87.74
NOW,11/28/2016,84.82
NOW,11/29/2016,83.42
NOW,11/30/2016,83.15
NOW,12/1/2016,77.09
NOW,12/2/2016,76.56
NOW,12/5/2016,79.87
NOW,12/6/2016,79.61
NOW,12/7/2016,79.98
NOW,12/8/2016,80.11
NOW,12/9/2016,79.4
NOW,12/12/2016,77.88
NOW,12/13/2016,79.39
NOW,12/14/2016,78.95
NOW,12/15/2016,79.43
NOW,12/16/2016,77.86
NOW,12/19/2016,77.5
NOW,12/20/2016,78.3
NOW,12/21/2016,77.25
NOW,12/22/2016,74.55
NOW,12/23/2016,76.02
NOW,12/27/2016,76.88
NOW,12/28/2016,75.22
NOW,12/29/2016,74.94
NOW,12/30/2016,74.34
NOW,1/3/2017,75.66
NOW,1/4/2017,78.83
NOW,1/5/2017,79.13
NOW,1/6/2017,82.1
NOW,1/9/2017,82
NOW,1/10/2017,81.67
NOW,1/11/2017,83.9
NOW,1/12/2017,83.46
NOW,1/13/2017,83.53
NOW,1/17/2017,81.41
NOW,1/18/2017,82.85
NOW,1/19/2017,82.7
NOW,1/20/2017,83.4
NOW,1/23/2017,83.25
NOW,1/24/2017,83.97
NOW,1/25/2017,86.36
NOW,1/26/2017,89.48
NOW,1/27/2017,90.09
NOW,1/30/2017,90.12
NOW,1/31/2017,90.62
NOW,2/1/2017,89.7
NOW,2/2/2017,88.86
NOW,2/3/2017,89.47
NOW,2/6/2017,90.5
NOW,2/7/2017,90.66
NOW,2/8/2017,90.09
NOW,2/9/2017,92.3
NOW,2/10/2017,92.46
NOW,2/13/2017,91.74
NOW,2/14/2017,92.89
NOW,2/15/2017,93.97
NOW,2/16/2017,91.85
NOW,2/17/2017,92.74
NOW,2/21/2017,93.18
NOW,2/22/2017,92.98
NOW,2/23/2017,92.65
NOW,2/24/2017,91.82
NOW,2/27/2017,87.75
NOW,2/28/2017,86.92
NOW,3/1/2017,88.89
NOW,3/2/2017,86.34
NOW,3/3/2017,86.47
NOW,3/6/2017,86.26
NOW,3/7/2017,87.06
NOW,3/8/2017,87.29
NOW,3/9/2017,87.83
NOW,3/10/2017,88.03
NOW,3/13/2017,88.64
NOW,3/14/2017,87.47
NOW,3/15/2017,88.41
NOW,3/16/2017,88.8
NOW,3/17/2017,88.71
NOW,3/20/2017,88.11
NOW,3/21/2017,83.93
NOW,3/22/2017,85.04
NOW,3/23/2017,84.4
NOW,3/24/2017,84.81
NOW,3/27/2017,84.87
NOW,3/28/2017,86
NOW,3/29/2017,87.61
NOW,3/30/2017,86.94
NOW,3/31/2017,87.47
NOW,4/3/2017,86.22
NOW,4/4/2017,85.29
NOW,4/5/2017,85.66
NOW,4/6/2017,86.19
NOW,4/7/2017,86.02
NOW,4/10/2017,85.53
NOW,4/11/2017,85.39
NOW,4/12/2017,84.49
NOW,4/13/2017,84.64
NOW,4/17/2017,86.41
NOW,4/18/2017,87.6
NOW,4/19/2017,88.15
NOW,4/20/2017,88.26
NOW,4/21/2017,88.32
NOW,4/24/2017,89.42
NOW,4/25/2017,90.24
NOW,4/26/2017,90.92
NOW,4/27/2017,94.33
NOW,4/28/2017,94.48
NOW,5/1/2017,94.93
NOW,5/2/2017,94.96
NOW,5/3/2017,94.11
NOW,5/4/2017,96.02
NOW,5/5/2017,98.07
NOW,5/8/2017,97.9
NOW,5/9/2017,97.33
NOW,5/10/2017,96.47
NOW,5/11/2017,96.76
NOW,5/12/2017,96.9
NOW,5/15/2017,97.95
NOW,5/16/2017,100.18
NOW,5/17/2017,98.55
NOW,5/18/2017,98.97
NOW,5/19/2017,99.3
NOW,5/22/2017,101.7
NOW,5/23/2017,101.7
NOW,5/24/2017,103
NOW,5/25/2017,104.52
NOW,5/26/2017,106.03
NOW,5/30/2017,105.36
NOW,5/31/2017,104.65
NOW,6/1/2017,106.51
NOW,6/2/2017,107.3
NOW,6/5/2017,107.43
NOW,6/6/2017,107.87
NOW,6/7/2017,108.19
NOW,6/8/2017,109.68
NOW,6/9/2017,103.74
NOW,6/12/2017,102.32
NOW,6/13/2017,102.22
NOW,6/14/2017,102.16
NOW,6/15/2017,101.26
NOW,6/16/2017,101.2
NOW,6/19/2017,103.6
NOW,6/20/2017,103.01
NOW,6/21/2017,105.62
NOW,6/22/2017,106.93
NOW,6/23/2017,107.79
NOW,6/26/2017,108.35
NOW,6/27/2017,106.77
NOW,6/28/2017,108.81
NOW,6/29/2017,105.82
NOW,6/30/2017,106
NOW,7/3/2017,103.58
NOW,7/5/2017,105.11
NOW,7/6/2017,104.54
NOW,7/7/2017,106.29
NOW,7/10/2017,108.19
NOW,7/11/2017,109.2
NOW,7/12/2017,112.26
NOW,7/13/2017,111.23
NOW,7/14/2017,110.38
NOW,7/17/2017,110
NOW,7/18/2017,110.78
NOW,7/19/2017,110.12
NOW,7/20/2017,109.84
NOW,7/21/2017,108.19
NOW,7/24/2017,107.95
NOW,7/25/2017,107.78
NOW,7/26/2017,109.72
NOW,7/27/2017,110.54
NOW,7/28/2017,111.65
NOW,7/31/2017,110.45
NOW,8/1/2017,110.75
NOW,8/2/2017,107.17
NOW,8/3/2017,107.12
NOW,8/4/2017,109.71
NOW,8/7/2017,108.76
NOW,8/8/2017,107.68
NOW,8/9/2017,107.33
NOW,8/10/2017,104.42
NOW,8/11/2017,106.05
NOW,8/14/2017,107.9
NOW,8/15/2017,107.31
NOW,8/16/2017,109.5
NOW,8/17/2017,106.86
NOW,8/18/2017,107.23
NOW,8/21/2017,108.81
NOW,8/22/2017,110.41
NOW,8/23/2017,109.84
NOW,8/24/2017,110.67
NOW,8/25/2017,110.59
NOW,8/28/2017,111.91
NOW,8/29/2017,111.75
NOW,8/30/2017,114.27
NOW,8/31/2017,116.19
NOW,9/1/2017,115.49
NOW,9/5/2017,116.15
NOW,9/6/2017,114.68
NOW,9/7/2017,117.78
NOW,9/8/2017,116.4
NOW,9/11/2017,117.67
NOW,9/12/2017,116.26
NOW,9/13/2017,116.05
NOW,9/14/2017,115.96
NOW,9/15/2017,116.11
NOW,9/18/2017,116.51
NOW,9/19/2017,116.68
NOW,9/20/2017,115.4
NOW,9/21/2017,115.02
NOW,9/22/2017,115.81
NOW,9/25/2017,111.84
NOW,9/26/2017,111.79
NOW,9/27/2017,115.5
NOW,9/28/2017,116.65
NOW,9/29/2017,117.53
NOW,10/2/2017,116.8
NOW,10/3/2017,117.83
NOW,10/4/2017,118.06
NOW,10/5/2017,119.38
NOW,10/6/2017,121.75
NOW,10/9/2017,121.33
NOW,10/10/2017,120.96
NOW,10/11/2017,120.68
NOW,10/12/2017,121.97
NOW,10/13/2017,122.29
NOW,10/16/2017,121.4
NOW,10/17/2017,122.75
NOW,10/18/2017,120.77
NOW,10/19/2017,120.81
NOW,10/20/2017,124.82
NOW,10/23/2017,123.99
NOW,10/24/2017,125.89
NOW,10/25/2017,124.62
NOW,10/26/2017,126.14
NOW,10/27/2017,125.73
NOW,10/30/2017,125.05
NOW,10/31/2017,126.37
NOW,11/1/2017,124.51
NOW,11/2/2017,124.34
NOW,11/3/2017,124.91
NOW,11/6/2017,124.73
NOW,11/7/2017,125.53
NOW,11/8/2017,127.62
NOW,11/9/2017,125.55
NOW,11/10/2017,125.98
NOW,11/13/2017,125.03
NOW,11/14/2017,124.48
NOW,11/15/2017,123.32
NOW,11/16/2017,125.72
NOW,11/17/2017,127.54
NOW,11/20/2017,127.67
NOW,11/21/2017,128.07
NOW,11/22/2017,127.45
NOW,11/24/2017,128.3
NOW,11/27/2017,126.99
NOW,11/28/2017,126.63
NOW,11/29/2017,120.59
NOW,11/30/2017,123
NOW,12/1/2017,122.66
NOW,12/4/2017,113.62
NOW,12/5/2017,116.2
NOW,12/6/2017,117.76
NOW,12/7/2017,121
NOW,12/8/2017,121.81
NOW,12/11/2017,123.09
NOW,12/12/2017,121.01
NOW,12/13/2017,123.37
NOW,12/14/2017,126.17
NOW,12/15/2017,129.5
NOW,12/18/2017,130.69
NOW,12/19/2017,129.96
NOW,12/20/2017,129
NOW,12/21/2017,128.97
NOW,12/22/2017,129.19
NOW,12/26/2017,129.32
NOW,12/27/2017,130.26
NOW,12/28/2017,130.69
NOW,12/29/2017,130.39
NOW,1/2/2018,131.73
NOW,1/3/2018,132.91
NOW,1/4/2018,133.85
NOW,1/5/2018,135.01
NOW,1/8/2018,135.3
NOW,1/9/2018,135.45
NOW,1/10/2018,136.23
NOW,1/11/2018,137.58
NOW,1/12/2018,138.19
NOW,1/16/2018,139.79
NOW,1/17/2018,140.79
NOW,1/18/2018,141.13
NOW,1/19/2018,142.27
NOW,1/22/2018,143.9
NOW,1/23/2018,144.43
NOW,1/24/2018,145.44
NOW,1/25/2018,145.54
NOW,1/26/2018,149.74
NOW,1/29/2018,147.09
NOW,1/30/2018,146.59
NOW,1/31/2018,148.87
NOW,2/1/2018,152.81
NOW,2/2/2018,149.76
NOW,2/5/2018,147.39
NOW,2/6/2018,149.02
NOW,2/7/2018,153.17
NOW,2/8/2018,140.1
NOW,2/9/2018,145.16
NOW,2/12/2018,147.24
NOW,2/13/2018,147.55
NOW,2/14/2018,147.74
NOW,2/15/2018,152.54
NOW,2/16/2018,154.03
NOW,2/20/2018,156.76
NOW,2/21/2018,157.58
NOW,2/22/2018,156.05
NOW,2/23/2018,160.4
NOW,2/26/2018,160.57
NOW,2/27/2018,163.34
NOW,2/28/2018,161.01
NOW,3/1/2018,159.57
NOW,3/2/2018,166.67
NOW,3/5/2018,168.3
NOW,3/6/2018,171.07
NOW,3/7/2018,173.06
NOW,3/8/2018,172.99
NOW,3/9/2018,172.76
NOW,3/12/2018,174.43
NOW,3/13/2018,173.96
NOW,3/14/2018,175.34
NOW,3/15/2018,173.83
NOW,3/16/2018,169.98
NOW,3/19/2018,169.81
NOW,3/20/2018,172.11
NOW,3/21/2018,173.19
NOW,3/22/2018,168.76
NOW,3/23/2018,164.77
NOW,3/26/2018,171.45
NOW,3/27/2018,162.82
NOW,3/28/2018,159.68
NOW,3/29/2018,165.45
NOW,4/2/2018,161.62
NOW,4/3/2018,161.77
NOW,4/4/2018,164.69
NOW,4/5/2018,165.77
NOW,4/6/2018,162.94
NOW,4/9/2018,162.89
NOW,4/10/2018,166.58
NOW,4/11/2018,166.5
NOW,4/12/2018,168.57
NOW,4/13/2018,166.9
NOW,4/16/2018,169.45
NOW,4/17/2018,174.54
NOW,4/18/2018,174.3
NOW,4/19/2018,172.99
NOW,4/20/2018,168.9
NOW,4/23/2018,167.51
NOW,4/24/2018,160.66
NOW,4/25/2018,158
NOW,4/26/2018,165.16
NOW,4/27/2018,163.18
NOW,4/30/2018,166.14
NOW,5/1/2018,165.42
NOW,5/2/2018,165.5
NOW,5/3/2018,168.73
NOW,5/4/2018,171.22
NOW,5/7/2018,176.02
NOW,5/8/2018,176.03
NOW,5/9/2018,180.04
NOW,5/10/2018,178.98
NOW,5/11/2018,178.87
NOW,5/14/2018,173.73
NOW,5/15/2018,173.42
NOW,5/16/2018,171.15
NOW,5/17/2018,171.71
NOW,5/18/2018,173.94
NOW,5/21/2018,171.45
NOW,5/22/2018,170.26
NOW,5/23/2018,173.96
NOW,5/24/2018,175.52
NOW,5/25/2018,176.72
NOW,5/29/2018,176.3
NOW,5/30/2018,178.47
NOW,5/31/2018,177.61
NOW,6/1/2018,181.51
NOW,6/4/2018,183.5
NOW,6/5/2018,186.09
NOW,6/6/2018,186.42
NOW,6/7/2018,177.45
NOW,6/8/2018,178.19
NOW,6/11/2018,180.08
NOW,6/12/2018,181.84
NOW,6/13/2018,181.23
NOW,6/14/2018,185.34
NOW,6/15/2018,186.35
NOW,6/18/2018,186.41
NOW,6/19/2018,183.61
NOW,6/20/2018,184.76
NOW,6/21/2018,180.27
NOW,6/22/2018,176.7
NOW,6/25/2018,171.39
NOW,6/26/2018,170.85
NOW,6/27/2018,167.97
NOW,6/28/2018,172.41
NOW,6/29/2018,172.47
NOW,7/2/2018,177.6
NOW,7/3/2018,177.19
NOW,7/5/2018,179.43
NOW,7/6/2018,182.16
NOW,7/9/2018,184.85
NOW,7/10/2018,185.6
NOW,7/11/2018,187.18
NOW,7/12/2018,194.66
NOW,7/13/2018,191.06
NOW,7/16/2018,189.08
NOW,7/17/2018,191.2
NOW,7/18/2018,192.01
NOW,7/19/2018,190.04
NOW,7/20/2018,191.08
NOW,7/23/2018,190.5
NOW,7/24/2018,184.91
NOW,7/25/2018,183.86
NOW,7/26/2018,192.32
NOW,7/27/2018,183.95
NOW,7/30/2018,178.81
NOW,7/31/2018,175.96
NOW,8/1/2018,177.94
NOW,8/2/2018,182.84
NOW,8/3/2018,180.88
NOW,8/6/2018,184.66
NOW,8/7/2018,185.74
NOW,8/8/2018,186.13
NOW,8/9/2018,188.34
NOW,8/10/2018,187.47
NOW,8/13/2018,185.02
NOW,8/14/2018,184.49
NOW,8/15/2018,182.73
NOW,8/16/2018,182.03
NOW,8/17/2018,180.83
NOW,8/20/2018,181.36
NOW,8/21/2018,182.1
NOW,8/22/2018,182.41
NOW,8/23/2018,184.85
NOW,8/24/2018,193.56
NOW,8/27/2018,193.25
NOW,8/28/2018,194.26
NOW,8/29/2018,200.23
NOW,8/30/2018,198.45
NOW,8/31/2018,196.36
NOW,9/4/2018,200.26
NOW,9/5/2018,190.76
NOW,9/6/2018,193.18
NOW,9/7/2018,196.98
NOW,9/10/2018,199.01
NOW,9/11/2018,199.5
NOW,9/12/2018,202.77
NOW,9/13/2018,204.58
NOW,9/14/2018,202.97
